UserID,SessionTime,ProductID,Category,Event,NotificationType,NotificationTime,Response
8120,2024-03-30 15:40:00,773,Clothing,Viewed,Discount,2024-03-30 14:05:00,Yes
7563,2024-03-18 20:34:00,650,Electronics,Viewed,New Arrival,2024-03-18 19:15:00,No
8289,2024-02-08 22:53:00,637,Electronics,Viewed,New Arrival,2024-02-08 22:18:00,No
5087,2024-01-18 04:24:00,723,Electronics,Viewed,Reminder,2024-01-18 02:40:00,Yes
9953,2024-03-18 23:39:00,572,Electronics,Viewed,Reminder,2024-03-18 22:36:00,No
3355,2024-01-07 08:03:00,662,Electronics,Viewed,Discount,2024-01-07 07:47:00,Yes
2955,2024-03-22 10:37:00,978,Clothing,Viewed,Discount,2024-03-22 10:24:00,Yes
3971,2024-03-17 13:19:00,487,Electronics,Viewed,Reminder,2024-03-17 12:47:00,Yes
6539,2024-03-14 00:56:00,197,Grocery,Viewed,New Arrival,2024-03-13 23:07:00,No
8493,2024-02-13 07:07:00,510,Electronics,Viewed,New Arrival,2024-02-13 06:14:00,Yes
2672,2024-03-26 11:27:00,474,Electronics,Viewed,New Arrival,2024-03-26 10:58:00,Yes
3836,2024-03-02 19:35:00,269,Grocery,Viewed,Discount,2024-03-02 19:04:00,Yes
5927,2024-02-03 10:41:00,155,Books,Viewed,Reminder,2024-02-03 09:42:00,Yes
5939,2024-01-17 07:40:00,832,Books,Viewed,Reminder,2024-01-17 06:21:00,Yes
4644,2024-01-02 03:55:00,424,Clothing,Viewed,Reminder,2024-01-02 03:33:00,No
3297,2024-03-02 08:43:00,757,Electronics,Viewed,New Arrival,2024-03-02 06:48:00,No
5061,2024-02-14 18:01:00,359,Electronics,Viewed,Reminder,2024-02-14 17:38:00,No
4166,2024-03-02 04:12:00,740,Books,Viewed,Reminder,2024-03-02 02:14:00,Yes
1183,2024-01-10 13:45:00,661,Electronics,Viewed,New Arrival,2024-01-10 13:16:00,No
3846,2024-02-06 01:52:00,439,Clothing,Viewed,Discount,2024-02-06 01:16:00,Yes
5722,2024-02-09 20:57:00,937,Grocery,Viewed,Discount,2024-02-09 20:43:00,Yes
1782,2024-02-17 13:46:00,503,Electronics,Viewed,New Arrival,2024-02-17 13:45:00,Yes
2507,2024-02-29 22:37:00,631,Grocery,Viewed,Reminder,2024-02-29 22:06:00,Yes
6855,2024-03-02 13:52:00,273,Clothing,Viewed,Discount,2024-03-02 12:26:00,Yes
8538,2024-01-08 17:41:00,894,Books,Viewed,Discount,2024-01-08 17:01:00,No
1676,2024-01-11 20:26:00,637,Clothing,Viewed,Discount,2024-01-11 19:30:00,No
8250,2024-01-14 01:11:00,259,Clothing,Viewed,New Arrival,2024-01-13 23:56:00,No
8813,2024-02-05 22:28:00,109,Clothing,Viewed,Discount,2024-02-05 20:37:00,No
5090,2024-02-06 11:10:00,693,Clothing,Viewed,Reminder,2024-02-06 09:53:00,No
6723,2024-03-04 06:19:00,355,Grocery,Viewed,New Arrival,2024-03-04 04:30:00,No
3686,2024-02-23 18:05:00,716,Clothing,Viewed,New Arrival,2024-02-23 17:15:00,No
9382,2024-03-29 23:32:00,751,Clothing,Viewed,Discount,2024-03-29 22:34:00,No
9526,2024-01-10 06:12:00,813,Clothing,Viewed,Reminder,2024-01-10 05:44:00,Yes
8689,2024-03-08 11:40:00,443,Clothing,Viewed,New Arrival,2024-03-08 11:10:00,No
2110,2024-03-25 05:19:00,635,Grocery,Viewed,Discount,2024-03-25 05:06:00,Yes
1578,2024-03-22 05:32:00,472,Clothing,Viewed,Reminder,2024-03-22 03:43:00,No
1061,2024-03-30 00:09:00,534,Books,Viewed,Reminder,2024-03-29 23:58:00,No
1386,2024-01-16 08:34:00,145,Clothing,Viewed,New Arrival,2024-01-16 07:41:00,No
3200,2024-01-06 21:21:00,828,Clothing,Viewed,Discount,2024-01-06 19:49:00,No
2683,2024-02-03 02:32:00,154,Electronics,Viewed,Reminder,2024-02-03 01:35:00,No
7321,2024-03-29 18:22:00,177,Electronics,Viewed,New Arrival,2024-03-29 17:25:00,Yes
9056,2024-01-19 02:54:00,590,Electronics,Viewed,New Arrival,2024-01-19 02:34:00,Yes
9678,2024-01-31 19:45:00,770,Clothing,Viewed,New Arrival,2024-01-31 18:10:00,Yes
8414,2024-01-19 05:28:00,955,Books,Viewed,New Arrival,2024-01-19 03:34:00,No
7643,2024-02-24 03:42:00,371,Books,Viewed,New Arrival,2024-02-24 02:52:00,Yes
9732,2024-03-17 19:48:00,759,Electronics,Viewed,Reminder,2024-03-17 17:59:00,No
6631,2024-02-06 19:10:00,649,Electronics,Viewed,New Arrival,2024-02-06 17:51:00,No
8945,2024-01-12 04:10:00,210,Clothing,Viewed,Discount,2024-01-12 02:33:00,No
8726,2024-01-22 04:42:00,114,Books,Viewed,Discount,2024-01-22 03:53:00,Yes
6169,2024-03-17 06:52:00,177,Books,Viewed,Reminder,2024-03-17 06:49:00,Yes
7787,2024-02-08 15:46:00,600,Electronics,Viewed,New Arrival,2024-02-08 14:36:00,Yes
5467,2024-03-07 00:13:00,687,Books,Viewed,New Arrival,2024-03-06 22:35:00,No
6232,2024-02-15 10:19:00,517,Electronics,Viewed,Reminder,2024-02-15 09:44:00,Yes
9130,2024-01-26 08:25:00,939,Electronics,Viewed,New Arrival,2024-01-26 07:58:00,No
7196,2024-03-10 14:46:00,374,Grocery,Viewed,New Arrival,2024-03-10 12:53:00,Yes
4907,2024-03-05 22:39:00,593,Grocery,Viewed,Discount,2024-03-05 21:12:00,No
5288,2024-03-10 17:17:00,296,Clothing,Viewed,New Arrival,2024-03-10 16:14:00,No
7734,2024-02-22 23:13:00,475,Electronics,Viewed,Reminder,2024-02-22 22:17:00,No
2080,2024-02-24 00:50:00,830,Clothing,Viewed,Discount,2024-02-23 23:08:00,Yes
7240,2024-01-25 20:19:00,162,Grocery,Viewed,Reminder,2024-01-25 18:26:00,No
1197,2024-03-09 20:10:00,460,Books,Viewed,Reminder,2024-03-09 19:02:00,Yes
8814,2024-03-12 20:40:00,643,Grocery,Viewed,New Arrival,2024-03-12 19:56:00,Yes
8851,2024-03-13 21:46:00,844,Grocery,Viewed,New Arrival,2024-03-13 21:04:00,Yes
2600,2024-02-28 14:28:00,209,Grocery,Viewed,Discount,2024-02-28 14:25:00,Yes
8462,2024-03-26 20:30:00,776,Books,Viewed,Reminder,2024-03-26 19:26:00,No
7866,2024-02-06 10:19:00,293,Grocery,Viewed,Reminder,2024-02-06 09:14:00,No
4692,2024-02-02 09:54:00,618,Electronics,Viewed,New Arrival,2024-02-02 08:35:00,No
9875,2024-02-13 07:27:00,750,Electronics,Viewed,Reminder,2024-02-13 06:37:00,Yes
4083,2024-03-01 16:22:00,558,Grocery,Viewed,Reminder,2024-03-01 14:34:00,No
4989,2024-02-24 21:38:00,954,Clothing,Viewed,Reminder,2024-02-24 20:41:00,Yes
1332,2024-03-27 11:36:00,898,Clothing,Viewed,Reminder,2024-03-27 10:18:00,Yes
7106,2024-02-06 19:31:00,400,Books,Viewed,Reminder,2024-02-06 19:04:00,No
8333,2024-03-30 21:16:00,667,Books,Viewed,Discount,2024-03-30 20:28:00,No
7655,2024-02-14 02:28:00,771,Electronics,Viewed,Reminder,2024-02-14 02:09:00,No
6308,2024-02-16 13:12:00,595,Electronics,Viewed,Reminder,2024-02-16 11:41:00,Yes
5200,2024-01-26 09:14:00,248,Grocery,Viewed,Discount,2024-01-26 09:04:00,No
3721,2024-01-14 09:56:00,898,Clothing,Viewed,New Arrival,2024-01-14 08:39:00,Yes
9998,2024-03-10 21:43:00,868,Electronics,Viewed,New Arrival,2024-03-10 19:55:00,No
2064,2024-02-11 09:09:00,560,Clothing,Viewed,Discount,2024-02-11 07:39:00,Yes
7820,2024-01-10 20:00:00,238,Books,Viewed,Discount,2024-01-10 18:32:00,No
9512,2024-01-12 02:55:00,960,Books,Viewed,New Arrival,2024-01-12 02:06:00,No
4957,2024-01-23 19:38:00,935,Grocery,Viewed,Reminder,2024-01-23 19:16:00,No
3382,2024-02-14 12:58:00,391,Grocery,Viewed,Reminder,2024-02-14 11:17:00,Yes
4231,2024-02-15 06:18:00,434,Electronics,Viewed,Discount,2024-02-15 05:26:00,Yes
8008,2024-01-22 00:14:00,798,Clothing,Viewed,Reminder,2024-01-21 23:47:00,No
2500,2024-02-27 04:41:00,934,Electronics,Viewed,Discount,2024-02-27 04:13:00,No
2568,2024-03-26 18:42:00,283,Electronics,Viewed,New Arrival,2024-03-26 18:01:00,Yes
6892,2024-01-13 06:03:00,406,Clothing,Viewed,Reminder,2024-01-13 05:17:00,No
4281,2024-01-03 16:55:00,997,Electronics,Viewed,New Arrival,2024-01-03 16:03:00,Yes
5089,2024-01-10 01:35:00,361,Grocery,Viewed,Reminder,2024-01-10 00:59:00,Yes
2865,2024-03-08 03:44:00,409,Clothing,Viewed,Reminder,2024-03-08 03:12:00,Yes
6600,2024-01-05 19:27:00,443,Clothing,Viewed,Reminder,2024-01-05 17:55:00,Yes
7055,2024-03-16 13:50:00,523,Electronics,Viewed,Discount,2024-03-16 13:12:00,No
1004,2024-01-07 05:02:00,756,Clothing,Viewed,New Arrival,2024-01-07 03:06:00,No
8959,2024-02-15 08:11:00,872,Grocery,Viewed,Discount,2024-02-15 07:41:00,No
2168,2024-03-02 17:20:00,613,Grocery,Viewed,Discount,2024-03-02 16:31:00,No
3398,2024-01-03 10:26:00,925,Books,Viewed,New Arrival,2024-01-03 09:09:00,No
3630,2024-03-29 11:31:00,623,Books,Viewed,New Arrival,2024-03-29 09:38:00,No
7608,2024-01-17 07:14:00,360,Books,Viewed,Discount,2024-01-17 06:13:00,No
1347,2024-02-04 19:52:00,461,Books,Viewed,Discount,2024-02-04 19:48:00,Yes
6861,2024-02-25 00:44:00,268,Electronics,Viewed,Discount,2024-02-24 23:16:00,Yes
4342,2024-03-02 19:44:00,759,Books,Viewed,New Arrival,2024-03-02 17:44:00,No
7500,2024-01-30 18:14:00,299,Books,Viewed,Discount,2024-01-30 17:01:00,Yes
3574,2024-01-14 21:39:00,484,Books,Viewed,New Arrival,2024-01-14 21:07:00,No
4825,2024-01-28 13:22:00,411,Books,Viewed,Discount,2024-01-28 11:59:00,Yes
5593,2024-02-26 14:42:00,681,Electronics,Viewed,New Arrival,2024-02-26 13:12:00,No
6272,2024-02-26 17:28:00,411,Books,Viewed,Discount,2024-02-26 17:19:00,No
9244,2024-01-09 18:26:00,665,Clothing,Viewed,Reminder,2024-01-09 17:28:00,No
1148,2024-03-10 04:37:00,494,Grocery,Viewed,Reminder,2024-03-10 03:05:00,No
9694,2024-01-07 23:09:00,870,Clothing,Viewed,New Arrival,2024-01-07 21:26:00,No
1869,2024-03-01 04:09:00,450,Electronics,Viewed,New Arrival,2024-03-01 04:06:00,No
4521,2024-03-09 09:54:00,127,Electronics,Viewed,Reminder,2024-03-09 09:04:00,No
4871,2024-02-17 07:50:00,978,Electronics,Viewed,New Arrival,2024-02-17 06:36:00,No
2300,2024-03-10 20:47:00,974,Grocery,Viewed,New Arrival,2024-03-10 20:02:00,No
8595,2024-02-14 19:12:00,731,Books,Viewed,Reminder,2024-02-14 18:25:00,No
5833,2024-03-13 03:44:00,232,Electronics,Viewed,Discount,2024-03-13 02:55:00,Yes
7670,2024-02-12 10:02:00,479,Books,Viewed,New Arrival,2024-02-12 09:59:00,Yes
3451,2024-01-19 09:07:00,701,Electronics,Viewed,New Arrival,2024-01-19 08:04:00,Yes
5385,2024-01-27 17:17:00,627,Grocery,Viewed,Discount,2024-01-27 16:21:00,No
9530,2024-03-01 06:21:00,386,Clothing,Viewed,Discount,2024-03-01 04:48:00,Yes
3824,2024-02-15 07:40:00,383,Clothing,Viewed,New Arrival,2024-02-15 06:42:00,No
7854,2024-02-14 14:58:00,841,Grocery,Viewed,New Arrival,2024-02-14 13:01:00,No
6964,2024-02-15 22:44:00,748,Books,Viewed,Discount,2024-02-15 21:49:00,Yes
1986,2024-01-24 19:36:00,906,Electronics,Viewed,New Arrival,2024-01-24 19:24:00,No
9171,2024-02-19 08:58:00,326,Clothing,Viewed,Discount,2024-02-19 08:02:00,Yes
4490,2024-02-01 06:38:00,526,Grocery,Viewed,Discount,2024-02-01 06:05:00,No
9076,2024-03-14 16:20:00,126,Books,Viewed,New Arrival,2024-03-14 15:35:00,No
4767,2024-03-19 05:58:00,431,Clothing,Viewed,New Arrival,2024-03-19 05:28:00,No
3006,2024-02-19 04:48:00,216,Grocery,Viewed,Discount,2024-02-19 04:13:00,No
8925,2024-02-19 18:06:00,188,Electronics,Viewed,New Arrival,2024-02-19 17:19:00,Yes
4107,2024-01-02 14:36:00,718,Grocery,Viewed,Discount,2024-01-02 12:39:00,No
5468,2024-03-27 16:56:00,832,Books,Viewed,Reminder,2024-03-27 16:22:00,Yes
4330,2024-03-10 12:54:00,834,Clothing,Viewed,Reminder,2024-03-10 11:52:00,No
9722,2024-01-03 21:01:00,221,Electronics,Viewed,Discount,2024-01-03 20:40:00,Yes
1923,2024-02-09 04:14:00,993,Books,Viewed,Discount,2024-02-09 03:52:00,Yes
7247,2024-03-21 02:39:00,965,Grocery,Viewed,New Arrival,2024-03-21 02:10:00,Yes
9432,2024-03-24 06:42:00,132,Clothing,Viewed,Discount,2024-03-24 04:52:00,No
2896,2024-01-11 20:15:00,702,Clothing,Viewed,Discount,2024-01-11 19:00:00,No
8883,2024-02-04 22:03:00,795,Books,Viewed,New Arrival,2024-02-04 20:40:00,No
4324,2024-02-10 23:17:00,987,Electronics,Viewed,New Arrival,2024-02-10 22:10:00,Yes
1813,2024-01-29 15:09:00,869,Books,Viewed,Reminder,2024-01-29 13:52:00,No
5750,2024-03-18 15:07:00,497,Clothing,Viewed,Discount,2024-03-18 13:59:00,No
8618,2024-02-04 06:07:00,624,Clothing,Viewed,Discount,2024-02-04 04:23:00,Yes
1782,2024-02-10 06:46:00,123,Clothing,Viewed,Reminder,2024-02-10 06:20:00,Yes
5055,2024-02-11 20:08:00,424,Electronics,Viewed,Discount,2024-02-11 18:19:00,Yes
8789,2024-01-04 06:36:00,133,Clothing,Viewed,New Arrival,2024-01-04 06:31:00,No
9199,2024-01-03 23:46:00,346,Clothing,Viewed,Discount,2024-01-03 22:57:00,No
4139,2024-01-17 02:22:00,954,Books,Viewed,New Arrival,2024-01-17 01:35:00,No
6007,2024-02-20 16:03:00,118,Clothing,Viewed,Discount,2024-02-20 15:56:00,Yes
5051,2024-03-01 00:30:00,129,Grocery,Viewed,Reminder,2024-02-29 22:52:00,No
8575,2024-03-19 07:29:00,148,Books,Viewed,New Arrival,2024-03-19 06:59:00,No
9709,2024-03-11 22:35:00,279,Clothing,Viewed,New Arrival,2024-03-11 22:23:00,No
4190,2024-01-28 14:00:00,469,Books,Viewed,Reminder,2024-01-28 12:29:00,Yes
6637,2024-03-21 12:39:00,983,Books,Viewed,New Arrival,2024-03-21 10:41:00,Yes
1578,2024-03-05 06:24:00,837,Grocery,Viewed,Reminder,2024-03-05 06:03:00,No
9138,2024-01-15 22:34:00,494,Books,Viewed,Discount,2024-01-15 22:22:00,No
5482,2024-02-14 17:39:00,689,Books,Viewed,Reminder,2024-02-14 16:20:00,No
2865,2024-02-09 04:50:00,595,Electronics,Viewed,Discount,2024-02-09 03:20:00,Yes
6489,2024-01-13 05:47:00,530,Clothing,Viewed,New Arrival,2024-01-13 04:36:00,Yes
2376,2024-01-29 10:34:00,306,Electronics,Viewed,New Arrival,2024-01-29 10:27:00,No
6408,2024-03-06 03:31:00,134,Clothing,Viewed,Reminder,2024-03-06 02:58:00,No
9163,2024-02-05 09:57:00,861,Books,Viewed,Discount,2024-02-05 09:46:00,Yes
6058,2024-02-14 08:51:00,682,Clothing,Viewed,Reminder,2024-02-14 07:43:00,Yes
7283,2024-03-10 13:00:00,512,Books,Viewed,New Arrival,2024-03-10 11:00:00,Yes
2976,2024-01-10 22:56:00,463,Clothing,Viewed,New Arrival,2024-01-10 22:23:00,No
7443,2024-02-21 18:40:00,409,Books,Viewed,Discount,2024-02-21 17:42:00,Yes
5759,2024-03-02 10:36:00,378,Clothing,Viewed,Discount,2024-03-02 10:16:00,No
8595,2024-02-14 15:37:00,251,Clothing,Viewed,New Arrival,2024-02-14 14:59:00,No
5920,2024-03-01 01:57:00,326,Clothing,Viewed,New Arrival,2024-03-01 01:38:00,Yes
2887,2024-02-20 09:45:00,342,Books,Viewed,Discount,2024-02-20 07:55:00,Yes
1991,2024-03-03 09:13:00,109,Clothing,Viewed,Reminder,2024-03-03 08:17:00,No
6228,2024-02-19 02:19:00,928,Books,Viewed,Reminder,2024-02-19 01:43:00,No
9046,2024-02-22 02:00:00,491,Electronics,Viewed,Discount,2024-02-22 00:08:00,No
7450,2024-02-12 18:20:00,147,Clothing,Viewed,Discount,2024-02-12 16:22:00,Yes
4604,2024-02-13 07:38:00,723,Grocery,Viewed,Discount,2024-02-13 07:14:00,Yes
2083,2024-02-21 04:15:00,303,Grocery,Viewed,New Arrival,2024-02-21 03:45:00,No
9626,2024-03-18 18:21:00,993,Books,Viewed,Reminder,2024-03-18 17:28:00,No
1020,2024-01-15 05:27:00,256,Grocery,Viewed,Discount,2024-01-15 04:47:00,Yes
2099,2024-02-16 02:52:00,954,Books,Viewed,Reminder,2024-02-16 02:30:00,Yes
7841,2024-01-06 01:45:00,125,Books,Viewed,New Arrival,2024-01-06 00:38:00,No
3637,2024-02-05 14:59:00,520,Grocery,Viewed,New Arrival,2024-02-05 14:50:00,Yes
9581,2024-01-24 23:23:00,919,Grocery,Viewed,Discount,2024-01-24 22:53:00,Yes
8744,2024-02-15 00:40:00,777,Electronics,Viewed,Discount,2024-02-14 22:48:00,No
4413,2024-02-23 19:09:00,860,Books,Viewed,Discount,2024-02-23 18:57:00,Yes
8457,2024-03-29 08:53:00,873,Grocery,Viewed,Discount,2024-03-29 07:33:00,No
2354,2024-02-04 09:18:00,363,Electronics,Viewed,Reminder,2024-02-04 09:11:00,No
7402,2024-02-26 03:43:00,628,Electronics,Viewed,Discount,2024-02-26 02:29:00,Yes
5521,2024-03-02 13:48:00,687,Books,Viewed,Reminder,2024-03-02 12:24:00,No
6125,2024-02-02 02:37:00,569,Clothing,Viewed,New Arrival,2024-02-02 00:56:00,No
1005,2024-03-10 18:22:00,353,Grocery,Viewed,New Arrival,2024-03-10 16:41:00,Yes
9382,2024-03-29 23:59:00,817,Grocery,Viewed,Reminder,2024-03-29 22:07:00,Yes
9339,2024-01-26 21:21:00,645,Grocery,Viewed,Reminder,2024-01-26 19:30:00,No
5353,2024-01-30 04:06:00,246,Grocery,Viewed,Discount,2024-01-30 02:31:00,No
4550,2024-01-06 14:10:00,425,Grocery,Viewed,Discount,2024-01-06 13:47:00,Yes
9031,2024-01-03 13:29:00,437,Grocery,Viewed,Discount,2024-01-03 12:52:00,Yes
5105,2024-02-23 17:53:00,839,Electronics,Viewed,New Arrival,2024-02-23 16:42:00,No
6083,2024-01-05 02:33:00,217,Books,Viewed,Reminder,2024-01-05 01:32:00,No
9816,2024-01-12 16:03:00,264,Electronics,Viewed,Reminder,2024-01-12 15:08:00,No
3175,2024-03-17 04:18:00,649,Grocery,Viewed,Reminder,2024-03-17 02:23:00,No
9737,2024-02-03 08:26:00,969,Books,Viewed,Reminder,2024-02-03 08:04:00,No
6224,2024-02-01 18:07:00,907,Grocery,Viewed,Discount,2024-02-01 17:36:00,No
2195,2024-03-14 16:29:00,748,Books,Viewed,Discount,2024-03-14 16:26:00,Yes
3069,2024-03-08 13:02:00,920,Electronics,Viewed,Reminder,2024-03-08 11:18:00,No
4358,2024-02-23 03:41:00,857,Books,Viewed,Discount,2024-02-23 03:15:00,Yes
3438,2024-01-03 10:45:00,297,Electronics,Viewed,New Arrival,2024-01-03 09:27:00,No
9808,2024-03-10 15:35:00,473,Grocery,Viewed,Discount,2024-03-10 14:03:00,No
5244,2024-03-22 03:10:00,677,Books,Viewed,New Arrival,2024-03-22 03:00:00,No
4343,2024-02-26 21:40:00,691,Clothing,Viewed,New Arrival,2024-02-26 21:31:00,No
2811,2024-02-01 01:29:00,663,Clothing,Viewed,Reminder,2024-01-31 23:50:00,No
1171,2024-02-04 15:22:00,228,Electronics,Viewed,Reminder,2024-02-04 15:09:00,Yes
5142,2024-01-09 20:39:00,513,Electronics,Viewed,Discount,2024-01-09 20:04:00,Yes
1625,2024-02-08 23:18:00,479,Electronics,Viewed,Reminder,2024-02-08 21:33:00,No
6906,2024-02-01 09:58:00,979,Electronics,Viewed,New Arrival,2024-02-01 08:17:00,No
8983,2024-02-02 12:40:00,100,Grocery,Viewed,New Arrival,2024-02-02 12:17:00,No
5063,2024-02-07 11:52:00,266,Clothing,Viewed,Discount,2024-02-07 10:43:00,Yes
9644,2024-02-01 23:21:00,115,Electronics,Viewed,New Arrival,2024-02-01 23:05:00,No
9142,2024-01-06 03:18:00,756,Books,Viewed,Reminder,2024-01-06 01:38:00,Yes
1753,2024-03-01 04:30:00,211,Books,Viewed,Discount,2024-03-01 03:30:00,Yes
7851,2024-01-23 05:31:00,467,Grocery,Viewed,Discount,2024-01-23 04:20:00,Yes
6104,2024-01-23 12:55:00,201,Electronics,Viewed,Discount,2024-01-23 11:17:00,Yes
8343,2024-01-22 08:32:00,693,Books,Viewed,Reminder,2024-01-22 07:44:00,No
7926,2024-02-28 23:45:00,505,Electronics,Viewed,New Arrival,2024-02-28 22:12:00,No
7827,2024-01-29 09:47:00,606,Books,Viewed,Reminder,2024-01-29 09:24:00,Yes
9359,2024-02-23 22:24:00,710,Grocery,Viewed,Discount,2024-02-23 22:04:00,Yes
4685,2024-01-08 17:33:00,770,Books,Viewed,New Arrival,2024-01-08 16:24:00,Yes
9277,2024-03-23 20:46:00,139,Electronics,Viewed,Discount,2024-03-23 18:46:00,No
2982,2024-03-03 14:56:00,766,Electronics,Viewed,Reminder,2024-03-03 14:32:00,No
5944,2024-01-06 23:05:00,647,Grocery,Viewed,Discount,2024-01-06 22:33:00,No
8892,2024-03-20 02:13:00,480,Clothing,Viewed,Reminder,2024-03-20 00:32:00,No
9191,2024-01-28 18:05:00,858,Electronics,Viewed,Discount,2024-01-28 18:03:00,Yes
9633,2024-01-11 10:03:00,615,Clothing,Viewed,Discount,2024-01-11 09:21:00,No
9462,2024-01-31 17:29:00,596,Electronics,Viewed,Discount,2024-01-31 15:39:00,Yes
1343,2024-01-16 10:53:00,985,Grocery,Viewed,Reminder,2024-01-16 10:31:00,No
4081,2024-01-02 19:03:00,380,Books,Viewed,Reminder,2024-01-02 17:24:00,Yes
7637,2024-02-19 00:11:00,450,Clothing,Viewed,Reminder,2024-02-18 23:36:00,Yes
3291,2024-01-30 16:24:00,433,Books,Viewed,Reminder,2024-01-30 15:18:00,No
2532,2024-01-04 09:39:00,860,Grocery,Viewed,Reminder,2024-01-04 07:54:00,Yes
5362,2024-02-11 22:52:00,623,Grocery,Viewed,New Arrival,2024-02-11 22:49:00,Yes
2653,2024-02-29 20:54:00,382,Grocery,Viewed,Discount,2024-02-29 19:49:00,Yes
5988,2024-03-19 14:03:00,827,Electronics,Viewed,Reminder,2024-03-19 12:58:00,No
7344,2024-02-08 10:54:00,418,Electronics,Viewed,New Arrival,2024-02-08 08:59:00,Yes
9430,2024-02-21 16:55:00,922,Electronics,Viewed,New Arrival,2024-02-21 16:47:00,No
2438,2024-02-16 20:30:00,513,Electronics,Viewed,Discount,2024-02-16 19:39:00,No
4016,2024-03-23 01:09:00,693,Clothing,Viewed,Discount,2024-03-23 00:51:00,Yes
9166,2024-02-08 08:03:00,113,Grocery,Viewed,Discount,2024-02-08 07:41:00,Yes
7389,2024-01-25 06:26:00,155,Clothing,Viewed,Reminder,2024-01-25 06:19:00,No
6977,2024-01-02 20:34:00,502,Electronics,Viewed,Discount,2024-01-02 19:33:00,No
4079,2024-03-04 08:20:00,441,Books,Viewed,Discount,2024-03-04 08:00:00,Yes
7295,2024-02-12 18:04:00,893,Clothing,Viewed,Discount,2024-02-12 16:15:00,No
3258,2024-02-23 12:28:00,298,Books,Viewed,New Arrival,2024-02-23 12:11:00,Yes
9558,2024-01-03 00:34:00,959,Electronics,Viewed,Reminder,2024-01-03 00:03:00,No
3991,2024-03-30 17:26:00,777,Clothing,Viewed,Discount,2024-03-30 15:35:00,Yes
4741,2024-01-29 19:26:00,391,Clothing,Viewed,New Arrival,2024-01-29 18:08:00,Yes
1085,2024-02-04 09:10:00,757,Clothing,Viewed,Reminder,2024-02-04 07:23:00,Yes
3493,2024-02-21 21:57:00,540,Books,Viewed,Discount,2024-02-21 21:09:00,No
7447,2024-02-05 12:37:00,177,Electronics,Viewed,New Arrival,2024-02-05 11:23:00,No
9323,2024-01-30 08:20:00,211,Grocery,Viewed,Reminder,2024-01-30 06:39:00,No
8588,2024-02-22 02:43:00,634,Grocery,Viewed,Discount,2024-02-22 02:07:00,No
1903,2024-01-09 21:29:00,474,Electronics,Viewed,Discount,2024-01-09 20:29:00,No
6083,2024-03-14 13:48:00,215,Clothing,Viewed,New Arrival,2024-03-14 13:16:00,Yes
7190,2024-02-14 10:50:00,241,Grocery,Viewed,Discount,2024-02-14 09:51:00,No
3804,2024-01-10 02:34:00,296,Clothing,Viewed,New Arrival,2024-01-10 02:11:00,No
2226,2024-03-03 21:12:00,889,Electronics,Viewed,New Arrival,2024-03-03 19:41:00,No
2284,2024-03-02 10:48:00,639,Books,Viewed,New Arrival,2024-03-02 10:33:00,Yes
1689,2024-01-19 17:48:00,398,Clothing,Viewed,Reminder,2024-01-19 16:16:00,Yes
6143,2024-01-31 13:55:00,175,Books,Viewed,New Arrival,2024-01-31 13:23:00,No
5782,2024-02-15 05:07:00,629,Books,Viewed,Reminder,2024-02-15 04:46:00,No
5881,2024-02-15 18:18:00,199,Electronics,Viewed,Discount,2024-02-15 16:56:00,Yes
5507,2024-03-14 20:39:00,578,Electronics,Viewed,Reminder,2024-03-14 19:21:00,No
2996,2024-03-10 14:57:00,567,Books,Viewed,New Arrival,2024-03-10 13:20:00,No
5381,2024-03-01 17:55:00,735,Books,Viewed,Discount,2024-03-01 17:49:00,Yes
8680,2024-01-31 21:44:00,976,Grocery,Viewed,New Arrival,2024-01-31 21:35:00,No
1429,2024-01-16 04:00:00,391,Grocery,Viewed,New Arrival,2024-01-16 03:11:00,No
6700,2024-02-25 23:06:00,224,Electronics,Viewed,Discount,2024-02-25 22:48:00,Yes
4781,2024-01-28 06:18:00,618,Clothing,Viewed,New Arrival,2024-01-28 06:17:00,No
9794,2024-02-03 01:42:00,122,Books,Viewed,Reminder,2024-02-03 01:05:00,No
9631,2024-03-29 05:44:00,261,Clothing,Viewed,Discount,2024-03-29 04:45:00,No
6468,2024-02-09 16:26:00,728,Books,Viewed,Discount,2024-02-09 15:18:00,Yes
5507,2024-01-19 08:44:00,605,Electronics,Viewed,Discount,2024-01-19 07:01:00,No
1527,2024-02-15 05:36:00,981,Clothing,Viewed,New Arrival,2024-02-15 04:33:00,Yes
3996,2024-02-27 20:08:00,963,Electronics,Viewed,New Arrival,2024-02-27 18:41:00,No
4467,2024-03-18 03:01:00,120,Books,Viewed,Discount,2024-03-18 01:24:00,Yes
2361,2024-03-29 15:58:00,863,Electronics,Viewed,Reminder,2024-03-29 15:07:00,Yes
7817,2024-03-12 15:33:00,937,Clothing,Viewed,New Arrival,2024-03-12 14:22:00,No
1703,2024-01-07 20:32:00,563,Grocery,Viewed,New Arrival,2024-01-07 19:22:00,No
1662,2024-03-17 11:50:00,582,Electronics,Viewed,New Arrival,2024-03-17 10:17:00,No
9556,2024-03-18 09:35:00,601,Clothing,Viewed,Reminder,2024-03-18 08:43:00,Yes
7256,2024-02-18 18:32:00,408,Electronics,Viewed,New Arrival,2024-02-18 16:38:00,No
